idx,date,Close,MA,MACD,D,RSI,Supported_point,Pressed_point
826,2018-02-14,12.2,3,2,1.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
827,2018-02-15,12.19,3,2,2.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
828,2018-02-16,11.82,3,2,2.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
829,2018-02-20,12.02,3,2,2.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
830,2018-02-21,11.72,3,2,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
831,2018-02-22,11.84,3,2,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
832,2018-02-23,12.07,3,2,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
833,2018-02-26,12.42,3,2,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
834,2018-02-27,12.53,2,2,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
835,2018-02-28,12.11,2,2,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
836,2018-03-01,11.9,2,2,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
837,2018-03-02,11.81,2,2,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
838,2018-03-05,11.91,3,2,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
839,2018-03-06,11.76,3,2,2.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
840,2018-03-07,12.24,3,2,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
841,2018-03-08,11.97,3,2,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
842,2018-03-09,11.7,3,2,1.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
843,2018-03-12,11.52,3,2,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
844,2018-03-13,11.64,3,1,1.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
845,2018-03-14,11.36,3,1,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
846,2018-03-15,11.46,3,1,1.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
847,2018-03-16,11.47,3,1,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
848,2018-03-19,11.43,3,1,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
849,2018-03-20,11.11,9,1,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
850,2018-03-21,11.26,4,1,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
851,2018-03-22,10.91,9,1,0.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
852,2018-03-23,10.63,9,1,0.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
853,2018-03-26,10.44,5,1,0.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
854,2018-03-27,10.0,5,0,0.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
855,2018-03-28,9.81,5,0,0.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
856,2018-03-29,10.05,5,0,0.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
857,2018-04-02,9.53,5,0,0.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
858,2018-04-03,9.55,5,0,0.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
859,2018-04-04,9.77,5,0,0.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
860,2018-04-05,10.02,5,0,0.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
861,2018-04-06,9.61,5,0,1.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
862,2018-04-09,9.53,5,0,1.0,1.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
863,2018-04-10,9.98,6,0,1.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
864,2018-04-11,9.82,6,0,1.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
865,2018-04-12,10.08,6,0,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
866,2018-04-13,9.93,6,0,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
867,2018-04-16,10.09,6,0,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
868,2018-04-17,10.52,6,1,3.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
869,2018-04-18,10.36,6,1,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
870,2018-04-19,10.11,6,1,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
871,2018-04-20,9.99,6,1,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
872,2018-04-23,10.04,6,1,3.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
873,2018-04-24,10.09,5,1,2.0,2.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
874,2018-04-25,9.71,5,1,2.0,0.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
875,2018-04-26,11.04,6,1,2.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
876,2018-04-27,11.11,7,2,2.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
877,2018-04-30,10.88,7,2,2.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
878,2018-05-01,11.13,7,2,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
879,2018-05-02,10.97,7,2,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
880,2018-05-03,10.93,7,2,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
881,2018-05-04,11.28,7,2,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
882,2018-05-07,11.59,7,3,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
883,2018-05-08,11.61,7,3,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
884,2018-05-09,11.95,7,3,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
885,2018-05-10,12.13,7,3,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
886,2018-05-11,11.95,7,3,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
887,2018-05-14,12.23,7,3,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
888,2018-05-15,12.45,7,3,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
889,2018-05-16,12.82,8,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
890,2018-05-17,12.82,8,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
891,2018-05-18,13.0,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
892,2018-05-21,12.99,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
893,2018-05-22,12.98,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
894,2018-05-23,13.1,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
895,2018-05-24,13.41,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
896,2018-05-25,13.54,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
897,2018-05-29,13.36,1,4,4.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
898,2018-05-30,13.82,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
899,2018-05-31,13.73,1,4,4.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
900,2018-06-01,14.4,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
901,2018-06-04,14.85,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
902,2018-06-05,14.85,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.15"": 0.95}","{""13.65"": 1.0, ""14.25"": 0.77, ""12.75"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
903,2018-06-06,15.67,1,4,4.0,4.0,"{""9.92"": 1.0, ""10.72"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.24"": 0.77, ""12.64"": 0.73, ""15.04"": 0.62, ""12.8"": 0.58}"
904,2018-06-07,14.89,1,4,4.0,3.0,"{""9.92"": 1.0, ""10.72"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.24"": 0.77, ""12.64"": 0.73, ""15.04"": 0.62, ""12.8"": 0.58}"
905,2018-06-08,15.25,1,4,4.0,3.0,"{""9.92"": 1.0, ""10.72"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.24"": 0.77, ""12.64"": 0.73, ""15.04"": 0.62, ""12.8"": 0.58}"
906,2018-06-11,15.73,1,4,4.0,3.0,"{""9.92"": 1.0, ""10.72"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.24"": 0.77, ""12.64"": 0.73, ""15.04"": 0.62, ""12.8"": 0.58}"
907,2018-06-12,15.85,1,4,4.0,3.0,"{""9.92"": 1.0, ""10.72"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.24"": 0.77, ""12.64"": 0.73, ""15.04"": 0.62, ""12.8"": 0.58}"
908,2018-06-13,16.32,1,4,4.0,3.0,"{""9.92"": 1.0, ""10.72"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.24"": 0.77, ""12.64"": 0.73, ""15.04"": 0.62, ""12.8"": 0.58}"
909,2018-06-14,16.25,1,4,4.0,3.0,"{""9.92"": 1.0, ""10.72"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.24"": 0.77, ""12.64"": 0.73, ""15.04"": 0.62, ""12.8"": 0.58}"
910,2018-06-15,16.34,1,4,4.0,4.0,"{""9.92"": 1.0, ""10.72"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.24"": 0.77, ""12.64"": 0.73, ""15.04"": 0.62, ""12.8"": 0.58}"
911,2018-06-18,17.110001,1,4,4.0,4.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
912,2018-06-19,16.690001,1,4,4.0,3.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
913,2018-06-20,16.52,1,4,4.0,3.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
914,2018-06-21,15.65,2,4,3.0,1.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
915,2018-06-22,15.8,2,4,3.0,2.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
916,2018-06-25,15.11,2,4,2.0,1.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
917,2018-06-26,15.5,2,4,2.0,1.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
918,2018-06-27,14.97,2,3,2.0,0.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
919,2018-06-28,15.31,2,3,1.0,1.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
920,2018-06-29,14.99,2,3,1.0,1.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
921,2018-07-02,15.16,2,3,1.0,1.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
922,2018-07-03,15.0,2,3,1.0,2.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
923,2018-07-05,15.5,2,3,1.0,2.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
924,2018-07-06,16.360001,2,3,2.0,3.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
925,2018-07-09,16.610001,2,3,2.0,3.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
926,2018-07-10,16.549999,1,3,2.0,4.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
927,2018-07-11,16.27,1,3,3.0,3.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
928,2018-07-12,16.559999,1,3,3.0,4.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
929,2018-07-13,16.27,1,3,3.0,3.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
930,2018-07-16,16.58,2,3,3.0,2.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
931,2018-07-17,16.870001,2,3,3.0,2.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
932,2018-07-18,16.85,1,3,3.0,3.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
933,2018-07-19,16.709999,1,3,3.0,3.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
934,2018-07-20,16.5,1,3,3.0,2.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
935,2018-07-23,16.66,2,3,3.0,3.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
936,2018-07-24,16.190001,2,3,3.0,1.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
